27.1397, 2.31648, 2.79483, 2.78452, 2.60491, 2.15735, 1.65163, 0.947722, 0.470747, 0.237695, 0.0732374, 0.114819, -0.000121215, 
18.531, 1.61511, 1.61606, 1.52478, 1.58746, 1.4205, 0.829321, 0.937889, 0.744062, 0.36998, 0.206696, 0.0674689, -7.34006e-005, 
27.6965, 2.29784, 2.42093, 2.46842, 1.90173, 2.29483, 1.43916, 0.812093, 1.26071, 0.302701, 0.450667, 0.188105, -0.000631326, 
32.5745, 1.92055, 2.18933, 2.28148, 2.20013, 2.0358, 1.79402, 1.44088, 1.04188, 0.691078, 0.370241, 0.136276, -0.000667832, 
28.6175, 1.68253, 1.72415, 1.71301, 1.65504, 1.51409, 1.31994, 1.07482, 0.871085, 0.606181, 0.377327, 0.178806, -0.000441575, 
27.0181, 2.21065, 0.265977, 0.641408, 2.98398, 2.0429, -1.18573, -0.183273, 1.11803, 0.944996, 0.072469, -0.0334994, -0.000468447, 
30.3022, -0.427731, 0.950731, 0.766757, 1.32698, 2.66714, -0.987602, 0.445162, -0.189975, -0.0568034, -0.0381511, -0.182896, 0.000450799, 
35.6806, -0.236047, -0.683604, 1.66929, 0.422161, 2.68667, -1.91167, -0.264307, -0.0390139, -0.299346, -0.227141, -0.290277, 0.000402014, 
35.8876, 0.0313314, -0.817221, 1.78585, -0.403432, 3.28366, 0.905621, 1.90192, 0.760208, 0.298325, 0.0874107, -0.245988, 0.000136876, 
36.2709, 0.689088, -0.685886, 1.91572, -0.554818, 3.66029, 0.667416, 2.55105, 1.58596, -0.321448, 0.302643, -0.125715, 0.000107705, 
37.8181, 1.53081, -0.575684, 1.0835, 0.478966, 3.2223, 0.669956, 2.41889, 1.63752, -0.301285, -0.338699, 0.0500297, -0.00101908, 
38.393, 2.00301, -0.714367, 0.241509, 1.31708, 2.67548, 1.4914, 2.07408, 1.68145, -0.323203, -0.474515, 0.0370861, -0.000934461, 
39.5648, 2.73255, -0.97392, -0.261011, 3.28691, 2.42683, 0.769739, 3.56831, 0.938246, -0.313169, -0.477129, 0.173772, -0.00120024, 
39.3117, 2.0655, -0.138858, 0.0934461, 2.45084, 2.19345, 1.91454, 2.65698, 1.50097, -0.353946, -0.423664, 0.0279802, -0.00136977, 
39.4156, 2.07923, 0.159349, 0.41723, 2.57323, 2.24638, 1.80822, 2.75045, 1.47797, -0.604471, -0.34428, 0.0759304, -0.00141188, 
38.6644, 2.60593, -0.0540779, 0.744497, 3.33933, 2.09912, 1.31994, 2.97638, 2.08508, -0.403628, -0.572777, 0.00584453, -0.00139305, 
38.3579, 2.60514, 0.230976, 0.503513, 2.47162, 1.88222, 1.63078, 2.75681, 1.67297, -0.535017, -0.39075, 0.0790234, -0.00110858, 
39.3722, 3.17256, 0.1248, -0.259392, 2.48595, 1.84471, 0.886977, 2.52158, 2.16872, -0.00845687, -0.471623, -0.0870138, -0.000545505, 
39.3298, 2.32591, 0.70393, 0.115268, 1.34689, 1.47635, 1.08762, 1.6431, 1.56244, 0.467609, -0.116324, -0.0945777, 0.000230295, 
36.727, 1.33292, 0.291433, 1.38172, -0.678186, 3.23848, 1.04376, 0.748705, 0.700441, 0.409666, -0.237381, 0.0893625, 0.000137976, 
35.9271, 1.11475, 0.112862, 0.891546, -3.51107, 1.17024, 0.513183, 0.690524, 0.216283, 0.11089, 0.369214, 0.190099, -0.00149745, 
39.325, 2.23807, 1.22092, 3.48245, -1.21971, 0.9795, 0.97082, 0.763691, 1.35702, 0.326964, -0.00595491, 0.095137, 0.000421094, 
41.2127, 2.01464, 2.04803, 1.81017, 1.40162, 0.921903, 0.60161, 0.475299, 0.334192, 0.140414, 0.0679938, 0.0673693, 0.000166106, 
42.0019, 2.07362, 2.25824, 2.12823, 1.73563, 1.17763, 0.627569, 0.248654, 0.0481839, -0.0303331, -0.0297502, -0.00286334, 0.000352897, 
41.8817, 2.33349, 2.70566, 2.65676, 2.26007, 1.60292, 0.901896, 0.329164, -0.087696, -0.253112, -0.183152, -0.0599009, 0.000628937, 
42.3981, 2.14756, 2.44293, 2.4054, 2.04689, 1.47744, 0.848752, 0.299595, -0.0669859, -0.205397, -0.155809, -0.0460779, 0.000579395, 
41.2625, 2.04209, 2.24716, 2.15478, 1.7895, 1.25012, 0.67017, 0.176831, -0.137167, -0.233781, -0.169739, -0.045176, 0.000588371, 
39.9604, 3.05513, 3.50936, 3.37456, 2.7691, 1.91779, 1.04997, 0.233911, -0.244651, -0.435327, -0.387784, -0.152754, 0.000914107, 
38.932, 2.07979, 2.34002, 2.31959, 2.03563, 1.56995, 1.02945, 0.508198, 0.129849, -0.0652071, -0.102467, -0.0455053, 0.000472933, 
38.0172, 1.98372, 2.17789, 2.13208, 1.87755, 1.48098, 1.01943, 0.572355, 0.225843, 0.00918459, -0.0741542, -0.0552913, 0.000392271, 
36.2302, 1.98177, 2.22121, 2.22577, 2.00555, 1.61006, 1.11869, 0.613057, 0.221704, -0.0322353, -0.123632, -0.0860429, 0.000466915, 
33.8984, 2.72388, 3.27661, 3.36194, 2.96474, 2.17443, 1.35354, 0.562619, -0.145195, -0.377735, -0.335162, -0.090551, 0.000859858, 
32.8896, 2.17058, 2.49172, 2.48997, 2.14312, 1.61258, 0.967353, 0.337013, -0.0937642, -0.28934, -0.258384, -0.108889, 0.000680546, 
30.6642, 2.0101, 2.20945, 2.13901, 1.85093, 1.44326, 0.948053, 0.510112, 0.16013, -0.0489863, -0.114029, -0.0745383, 0.000321598, 
28.7064, 1.98211, 2.20573, 2.20985, 2.06013, 1.59249, 1.15205, 0.808505, 0.210627, 0.0134819, -0.0308974, -0.0756418, 0.000195222, 
22.8337, 1.99753, 2.29272, 2.26983, 2.05886, 1.55252, 1.06456, 0.764112, 0.388325, 0.0729801, 0.0425017, -0.0885625, 0.000134188, 
24.969, 2.08269, 2.56081, 2.18919, 1.92596, 2.61281, 1.74274, 0.918461, 0.63733, 0.390639, 0.242155, 0.0958898, -0.000198842, 
31.3531, 2.7398, 2.96335, 3.00031, 2.3632, 2.11656, 1.92742, 1.3811, 0.845906, 0.69099, 0.260098, 0.139544, -0.00050688, 
34.6018, 1.88827, 2.07197, 2.08739, 1.9845, 1.80296, 1.5487, 1.27864, 0.961999, 0.718461, 0.417094, 0.202298, -0.000670601, 
36.4424, 1.79891, 1.92325, 1.94953, 1.88195, 1.7356, 1.52122, 1.28844, 1.01702, 0.744302, 0.477035, 0.226923, -0.000710036, 
34.7617, 1.81602, 1.95645, 1.99897, 1.9185, 1.77369, 1.53038, 1.25877, 0.941518, 0.659364, 0.399431, 0.173496, -0.000633935, 
31.6207, 1.87327, 2.07025, 2.15215, 2.0973, 1.95339, 1.65589, 1.35009, 1.0496, 0.646325, 0.358101, 0.124397, -0.000591354, 
31.9008, 0.97442, 0.0448667, 1.01878, 2.89779, 2.01005, -0.204072, -0.936759, -0.23989, 0.695326, -0.237757, -0.177081, 0.000395085, 
34.9502, -0.0824727, -0.328553, 0.868527, 0.858478, 2.69014, -1.37472, -0.24333, 0.513957, 0.553718, -0.179382, -0.0717021, -2.47314e-006, 
36.0507, 0.171432, -0.911144, -0.135472, 0.517327, 3.94552, -0.433676, 0.841019, -0.184495, 0.286257, -0.0682637, -0.109578, -0.000655342, 
37.141, 1.43956, -0.044287, 0.390648, -0.519454, 3.49923, 0.737891, 2.44068, 0.765295, -0.378667, 0.223702, 0.132528, -0.000384523, 
40.5199, 2.42785, -0.333096, -0.82624, 2.051, 2.67923, 0.600389, 2.24702, 1.22529, 0.0783819, -0.369031, -0.0871229, -0.000479236, 
41.5056, 2.28869, 0.178572, 0.0382654, 1.97432, 2.16506, 1.49163, 1.67685, 1.38293, 0.32408, -0.271786, -0.165027, -0.000198028, 
42.2784, 2.52576, 0.505863, 0.590704, 2.47927, 1.71693, 0.651901, 2.72458, 1.87321, 0.27975, -0.383835, -0.150362, -0.000320554, 
41.9048, 2.79919, 0.0967485, 1.00945, 2.67605, 1.45925, 0.82641, 2.71204, 2.50073, -0.0855908, -0.357742, -0.100725, -0.0001644, 
42.3067, 2.18684, 0.551092, 0.235976, 1.87467, 1.85358, 1.07901, 1.7668, 1.85888, 0.390382, -0.470882, -0.113099, -0.000522111, 
42.1304, 2.36694, 0.757312, 0.134771, 1.62366, 1.57982, 0.717179, 1.71992, 2.17549, 0.417031, -0.486284, -0.138822, -0.000331456, 
38.5025, 2.29246, 0.0827125, 0.327007, -1.39421, 4.81246, 1.22809, 1.07786, 1.69462, 0.418927, 0.0314839, -0.0682133, 6.5929e-005, 
32.878, 1.18419, 0.843739, -0.373136, -0.584821, 3.91298, 0.0953997, 2.20268, 0.50849, 0.172769, 0.288577, 0.137654, 9.64817e-005, 
35.1535, 0.686368, 0.321947, -0.232688, -2.06681, 2.49338, -0.0721527, 1.44416, 0.056829, -0.160647, 0.0696496, 0.0629156, 0.000320097, 
39.1237, 1.78092, 0.809301, 1.62782, -0.714468, 1.81115, -0.612771, 0.975407, 0.198346, 0.266512, 0.791569, 0.0477167, 2.84237e-005, 
41.4354, 2.68968, 1.06679, 2.09409, 0.77661, 2.07092, -0.144412, 1.27378, 0.736541, 0.0865448, 0.202982, 0.0416699, -0.000433213, 
40.6065, 3.59631, 1.82354, 1.99236, 0.968515, 1.22161, 1.0616, -1.29235, 0.595034, 0.641837, -0.514228, 0.0224583, -0.000741335, 
41.5753, 2.0507, 2.16267, 2.37629, 1.29317, 0.893051, 1.29394, 0.185929, -0.0500647, 0.277952, -0.2481, -0.0537961, 0.000314685, 
42.1156, 2.05855, 2.28077, 2.31139, 1.88457, 1.2201, 0.810151, 0.254168, -0.167189, -0.145497, -0.131347, -0.0486712, 0.00052757, 
41.5053, 2.20818, 2.44543, 2.43416, 1.8734, 1.17292, 0.790527, 0.176835, -0.312114, -0.231166, -0.158285, -0.0529528, 0.000538734, 
40.4899, 2.07111, 2.28183, 2.17927, 1.79571, 1.24019, 0.664967, 0.195662, -0.0908333, -0.184513, -0.145629, -0.0533058, 0.000511751, 
39.5012, 2.32072, 2.75722, 2.76643, 2.36197, 1.64234, 0.778557, 0.0277391, -0.437598, -0.533089, -0.351139, -0.0832808, 0.00084915, 
39.1414, 2.19073, 2.51526, 2.46951, 2.06631, 1.41943, 0.699283, 0.0657112, -0.331061, -0.433236, -0.30694, -0.0961382, 0.00073132, 
36.9057, 2.52297, 3.03956, 3.05604, 2.6097, 1.85481, 0.937519, 0.154818, -0.368309, -0.514662, -0.369554, -0.101919, 0.000862669, 
36.0425, 2.38205, 2.86238, 2.92926, 2.5563, 1.85478, 0.993143, 0.215561, -0.318212, -0.486218, -0.327504, -0.0809987, 0.000818598, 
34.2949, 2.45065, 2.85489, 2.83838, 2.41379, 1.74529, 0.930857, 0.219914, -0.252913, -0.419644, -0.349262, -0.110732, 0.000815951, 
32.3118, 2.21737, 2.56439, 2.57396, 2.26926, 1.75694, 1.13527, 0.5606, 0.0882558, -0.11537, -0.148977, -0.0512567, 0.000388022, 
29.6787, 1.91159, 2.12834, 2.15002, 1.98855, 1.71759, 1.30217, 0.897809, 0.519363, 0.197784, 0.0489164, -0.00273239, -2.73345e-005, 
29.0652, 2.48642, 2.89823, 3.14507, 3.01395, 2.31403, 1.40495, 0.435183, 0.0180298, -0.200488, -0.190235, -0.0413987, 0.000614217, 
9.64056, 0.645693, 1.3307, 0.506983, 0.204348, 1.51946, 1.11133, 0.452073, 0.590482, 0.308815, 0.305559, -0.00945456, -0.000309436, 
9.67256, 0.649294, 1.0619, 1.26296, 0.800318, 0.920674, 0.376395, 0.764123, 0.106338, 0.38341, 0.451313, 0.00146617, -0.000424389, 
9.98087, 0.643715, 0.722963, 1.13691, 1.01784, 0.83507, 0.714652, 0.783145, 0.43476, 0.281958, 0.237995, 0.0843057, -0.000513981, 
10.2833, 1.02462, 1.02244, 0.852877, 1.36505, 0.943767, 0.0370411, 0.844217, 0.615044, 0.365715, 0.287775, 0.00466809, -0.000482392, 
29.6538, 1.72923, 1.81819, 1.8282, 1.76519, 1.68275, 1.43408, 1.24359, 0.971564, 0.672775, 0.425968, 0.206143, -0.000596402, 
28.4098, 1.7008, 1.76097, 1.73862, 1.67885, 1.52015, 1.34544, 1.13725, 0.891153, 0.615252, 0.385172, 0.175875, -0.000419805, 
31.9439, 1.05663, -0.047243, 0.708809, 0.399561, 3.07702, -1.31362, 0.419667, -0.213608, 0.517883, -0.325841, -0.0345123, -0.000436581, 
35.1872, -0.337838, -1.07998, 1.52031, -0.268283, 3.72767, 0.0778207, 1.34936, -0.130723, 0.526951, 0.292642, -0.137085, -0.000430571, 
36.3785, 0.29795, -0.876139, 1.16564, 0.468671, 4.0628, 0.500939, 0.482655, 0.253069, -0.141051, -0.171166, 0.0335387, -0.000509599, 
36.4189, 0.945708, -0.91381, 1.18539, 0.231422, 3.75137, 0.699643, 1.47384, 0.713945, 0.43126, -0.272322, 0.0227523, -0.0011552, 
39.194, 1.86519, -2.17485, 1.22401, 0.136398, 4.51937, 0.280287, 0.98559, 2.91025, 0.329079, -0.180441, -0.188457, -5.52463e-005, 
39.9454, 2.48654, -0.843313, 0.784204, 1.51273, 3.04511, 1.11492, 1.13311, 2.50143, -0.0452585, -0.341143, -0.0570725, -0.000216536, 
41.0482, 2.91861, -1.40906, 0.764125, 2.00224, 2.33754, 2.1092, 0.692197, 2.83877, 0.280704, -0.751386, -0.0534163, -0.000542474, 
41.8617, 2.50202, -0.302071, 0.783364, 2.8224, 2.30083, 1.13243, 1.73722, 2.53844, -0.0342758, -0.409475, -0.111235, -0.000919952, 
41.9707, 3.55202, -0.897161, 0.947274, 2.88538, 3.25317, 1.91856, 0.854286, 2.62778, 0.378993, -0.60894, -0.0964467, -0.00066888, 
42.654, 2.18491, 1.01827, 0.841564, 2.3417, 2.54461, 1.6445, 1.79163, 1.5821, 0.199205, -0.492014, -0.08387, -0.000848428, 
38.7188, 1.65775, 0.687853, 1.33906, 0.565687, 1.94682, 0.957477, 1.17793, 1.10623, 0.232659, 0.312249, 0.0065562, 0.000382879, 
36.1624, 1.22159, -0.164102, 0.691912, -1.49217, 1.32488, 1.50344, 1.2684, 0.217737, -0.720365, -0.246058, -0.124629, 0.000825219, 
38.8785, 1.71165, 0.52095, 1.24253, -0.995614, 0.492044, 0.90119, 1.25241, 0.31895, 0.423869, -0.180135, 0.0586118, 4.35199e-005, 
41.4614, 2.59317, 2.42304, 1.94578, 1.55932, 1.21524, 0.820717, 0.759188, 0.767794, 0.179335, -0.259986, -0.0583416, 0.000430803, 
42.2269, 2.44397, 2.68629, 2.43687, 1.89264, 1.13035, 0.570696, 0.42665, 0.18421, -0.214477, -0.268339, -0.0483467, 0.000561841, 
41.8357, 2.46246, 2.7631, 2.63017, 1.95791, 1.00489, 0.486783, 0.181828, -0.435025, -0.789428, -0.480948, -0.0372286, 0.000769104, 
40.2748, 2.31089, 2.53603, 2.29195, 1.76303, 1.18528, 0.667391, 0.188625, -0.228505, -0.424987, -0.320126, -0.0528298, 0.000653477, 
37.9631, 2.24426, 2.46439, 2.32251, 1.88014, 1.25768, 0.602168, 0.0896055, -0.193574, -0.273138, -0.211826, -0.0905607, 0.000603629, 
33.1084, 2.43268, 2.80982, 2.79289, 2.46408, 1.86906, 1.14662, 0.487393, -0.00196803, -0.262529, -0.261092, -0.105264, 0.000748878, 
29.9881, 2.12581, 2.46004, 2.5672, 2.2943, 1.81281, 1.09358, 0.469592, 0.0322258, -0.21498, -0.257621, -0.121606, 0.000725391, 
22.9602, 1.741, 1.74972, 1.61628, 1.31599, 1.07149, 0.733655, 0.502574, 0.130148, -0.00587836, -0.0411544, -0.0492071, 0.000110748, 
12.2711, 1.15572, 1.11486, 1.12417, 1.2059, 1.02272, 0.768207, 0.786687, 0.439761, -0.332646, 0.144543, -0.0431083, 0.000125522, 
9.96721, 0.971614, 0.866166, 1.26859, 0.773132, 0.674174, 0.955417, 0.530351, 0.60187, 0.563941, -0.00948054, 0.0390832, 1.16705e-005, 
31.483, 1.72906, 1.69225, 1.46024, 1.07704, 0.582565, 0.1312, -0.227107, -0.419383, -0.439086, -0.322072, -0.156419, 0.000690005, 
26.6029, 1.69714, 1.76418, 1.75844, 1.70618, 1.53617, 1.41183, 1.11132, 0.890201, 0.629673, 0.419804, 0.202101, -0.000544405, 
30.5232, 1.7892, 1.88825, 1.92778, 1.89445, 1.77334, 1.5816, 1.36811, 1.05192, 0.795185, 0.488198, 0.251057, -0.000785521, 
30.6778, 1.74361, 1.8297, 1.83198, 1.71015, 1.55817, 1.289, 1.03164, 0.753255, 0.495372, 0.273839, 0.111265, -0.000349915, 
33.134, 1.72063, 1.74608, 1.68506, 1.64021, 1.60157, 1.4397, 1.10826, 0.788023, 0.556041, 0.405859, 0.204935, -0.00035518, 
33.2515, 1.79707, 1.94173, 1.94606, 1.8817, 1.70385, 1.45946, 1.19732, 0.907647, 0.628584, 0.372179, 0.163283, -0.00045619, 
31.5075, 1.83123, 2.01321, 2.06249, 2.03306, 1.82825, 1.58275, 1.29207, 0.910538, 0.603027, 0.362396, 0.141689, -0.000504469, 
25.2494, 1.93476, 2.32504, 2.37707, 2.53501, 2.15854, 1.47166, 1.45103, 1.26503, 0.432684, 0.536629, 0.0703161, -0.000640218, 
33.8625, 0.25465, 0.498563, 1.86376, 2.57756, 1.92892, -1.49088, -0.175955, 0.452171, 0.152569, -0.580509, -0.00631168, 0.000675112, 
35.8542, -0.230827, -0.295828, 1.46221, 1.88411, 1.47297, -0.926526, 0.288869, -0.6496, 0.0531416, -0.449602, 0.0255307, 0.000955652, 
35.9511, -0.0125289, -0.596474, 0.545915, 1.0875, 3.41731, 0.163637, 0.207651, 0.0745042, -0.0277438, -0.230584, -0.0464244, -0.000536403, 
33.4432, 0.196865, -0.807554, 0.635587, 0.546325, 2.11941, 0.0560851, 0.941551, -0.169438, -0.294382, -0.123909, -0.191188, -6.74912e-005, 
39.0124, 1.74472, 0.517733, 0.663277, 1.23442, 2.73218, 1.41282, 2.55928, 0.5745, 0.393547, -0.157015, 0.108993, -0.000914468, 
40.6952, 1.98819, 0.894897, 1.01304, 1.98164, 1.60432, 1.44553, 2.48009, 1.44297, -0.278599, -0.288987, 0.177823, -0.000856904, 
40.6726, 2.07536, 0.771684, 0.520746, 1.70088, 1.69385, 1.52884, 2.54862, 1.60236, -0.338598, -0.369324, 0.160079, -0.00103037, 
40.1735, 2.38362, 0.7738, 0.529558, 2.20723, 1.51485, 1.72702, 2.76417, 1.6278, -0.447765, -0.533715, 0.217156, -0.00151041, 
40.3404, 1.97952, 0.57289, 0.461662, 1.89848, 2.1617, 1.8619, 2.49912, 1.43233, -0.302903, -0.48749, 0.0989592, -0.00132693, 
40.3631, 2.08273, 0.426589, 0.500701, 1.8656, 1.77942, 1.74815, 2.62872, 1.48455, -0.353517, -0.357578, 0.148329, -0.00113374, 
40.468, 2.69249, -0.221454, -0.151905, 2.44065, 1.92767, 1.19571, 3.4592, 1.47082, -0.304608, -0.488868, 0.139736, -0.00124045, 
40.7941, 2.20487, 0.862834, 0.685699, 2.06343, 1.66185, 1.1274, 2.36132, 2.01106, -0.136153, -0.642314, 0.0597326, -0.00112431, 
41.6637, 2.06426, 0.992124, 0.974054, 1.83011, 1.50907, 1.32706, 2.00844, 1.43281, -0.0582776, -0.277231, 0.146887, -0.000637213, 
39.0976, 2.66302, 0.0881611, 0.708464, -0.0489128, 2.14231, 1.44098, 1.84112, 1.07163, 0.18504, 0.238553, 0.108956, -0.000124007, 
35.5228, 1.37394, 0.756649, 0.160345, -2.34892, 2.33611, 0.757104, 2.24007, 0.578241, 0.162388, -0.0723332, 0.0674721, -0.000159918, 
38.3026, 1.53835, 1.49517, 1.62046, -1.43089, 1.89062, -0.0796881, 1.84564, 0.827955, -0.113162, 0.349684, -0.000564168, 0.0002127, 
41.0384, 2.55267, 1.70708, 2.21268, 0.711084, 1.0202, 0.736703, 1.33798, 0.857751, -0.0680298, 0.0249006, 0.0114888, 0.000307453, 
41.9633, 2.10657, 2.09018, 2.02534, 1.96383, 1.61939, 1.11925, 0.685834, 0.143853, -0.12498, -0.0254183, 0.026834, 0.000262034, 
42.3764, 2.01058, 2.07639, 2.07659, 1.92815, 1.33792, 0.609287, 0.210267, 0.0880333, -0.0362702, -0.0587246, 0.030302, 0.00034748, 
42.4181, 2.11632, 2.18024, 2.41622, 2.41651, 1.70054, 0.890132, 0.398353, 0.356592, 0.170932, -0.0593685, -0.106031, 0.000470658, 
42.4728, 2.41247, 2.51469, 3.2636, 2.90823, 1.47384, 0.972569, 0.288941, -0.334426, -0.199972, -0.213575, -0.0722673, 0.000729342, 
42.7976, 1.9704, 2.10642, 2.22025, 1.8541, 1.14837, 0.732585, 0.333888, -0.088069, -0.178681, -0.090011, -0.0403748, 0.000537613, 
42.213, 1.87436, 1.93403, 1.80958, 1.58129, 1.16341, 0.680431, 0.32698, 0.0691291, -0.10525, -0.119407, -0.0437848, 0.000523786, 
41.9458, 2.16785, 2.36718, 2.55494, 2.22686, 1.24003, 0.593674, 0.213623, -0.329585, -0.474763, -0.206673, -0.0281406, 0.000671755, 
41.506, 2.36177, 2.54171, 2.89188, 2.39287, 0.963704, 0.599848, 0.705231, -0.188818, -0.755896, -0.324416, 0.00717885, 0.000757758, 
40.9069, 2.04295, 2.17123, 2.34724, 1.9468, 0.880795, 0.418889, 0.376646, -0.116493, -0.391671, -0.162437, -0.0301886, 0.000561516, 
40.5681, 2.10825, 2.22109, 2.29012, 1.99621, 1.11697, 0.615471, 0.458622, -0.11568, -0.457022, -0.200757, -0.0186459, 0.000600231, 
39.4477, 2.47593, 2.85869, 3.04442, 2.67813, 1.69918, 1.03827, 0.486649, -0.293697, -0.572534, -0.282681, -0.0480277, 0.000812341, 
36.3311, 2.17292, 2.45131, 2.41102, 2.06438, 1.54892, 0.984738, 0.476555, 0.108808, -0.0775502, -0.0946249, -0.0332443, 0.000404384, 
38.354, 2.38345, 2.77588, 2.75236, 2.35777, 1.679, 0.902957, 0.235603, -0.251581, -0.435677, -0.301017, -0.0494043, 0.000717156, 
31.989, 1.97568, 2.15891, 2.07599, 1.76736, 1.27308, 0.762278, 0.281524, -0.0869528, -0.224648, -0.20593, -0.0794558, 0.000613714, 
29.2233, 2.8983, 3.38551, 3.33699, 2.77015, 2.07258, 1.31999, 0.547509, -0.0889426, -0.131102, -0.269186, -0.0429954, 0.000437171, 
30.5176, 2.92894, 3.50509, 3.55082, 3.14971, 2.19261, 1.6082, 0.699324, 0.214247, -0.280747, -0.29415, -0.0514849, 0.000590838, 
29.0295, 2.18196, 2.47866, 2.45274, 1.9555, 1.34117, 0.50822, -0.0514786, -0.50773, -0.602377, -0.424818, -0.184467, 0.00112497, 
9.82531, 0.642219, 0.618982, 1.33428, 0.847269, 1.13215, 0.853202, 0.432879, -0.174707, 0.187628, 0.314879, 0.236941, -7.29497e-005, 
30.5042, 1.63474, 1.63001, 1.57812, 1.43029, 1.27327, 1.076, 0.87261, 0.637289, 0.44897, 0.268248, 0.119859, -0.000273613, 
33.3208, 1.70408, 1.7735, 1.75572, 1.66925, 1.51619, 1.32773, 1.07643, 0.824776, 0.582233, 0.344931, 0.152136, -0.000376012, 
